Faculty Name,Citation Link
Rajdeep Niyogi,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ktv_WPIAAAAJ&citation_for_view=ktv_WPIAAAAJ:ufrVoPGSRksC
Rajdeep Niyogi,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ktv_WPIAAAAJ&citation_for_view=ktv_WPIAAAAJ:d1gkVwhDpl0C
Rajdeep Niyogi,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ktv_WPIAAAAJ&citation_for_view=ktv_WPIAAAAJ:UeHWp8X0CEIC
Rajdeep Niyogi,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ktv_WPIAAAAJ&cstart=20&pagesize=80&citation_for_view=ktv_WPIAAAAJ:-f6ydRqryjwC
Rajdeep Niyogi,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ktv_WPIAAAAJ&cstart=20&pagesize=80&citation_for_view=ktv_WPIAAAAJ:M3ejUd6NZC8C
Rajdeep Niyogi,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ktv_WPIAAAAJ&citation_for_view=ktv_WPIAAAAJ:7PzlFSSx8tAC
Rajdeep Niyogi,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ktv_WPIAAAAJ&citation_for_view=ktv_WPIAAAAJ:eQOLeE2rZwMC
Rajdeep Niyogi,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ktv_WPIAAAAJ&citation_for_view=ktv_WPIAAAAJ:_FxGoFyzp5QC
Rajdeep Niyogi,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ktv_WPIAAAAJ&cstart=20&pagesize=80&citation_for_view=ktv_WPIAAAAJ:2osOgNQ5qMEC
Rajdeep Niyogi,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ktv_WPIAAAAJ&cstart=20&pagesize=80&citation_for_view=ktv_WPIAAAAJ:Se3iqnhoufwC
Rajdeep Niyogi,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ktv_WPIAAAAJ&cstart=20&pagesize=80&citation_for_view=ktv_WPIAAAAJ:KlAtU1dfN6UC
Rajdeep Niyogi,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ktv_WPIAAAAJ&cstart=20&pagesize=80&citation_for_view=ktv_WPIAAAAJ:9yKSN-GCB0IC
Rajdeep Niyogi,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ktv_WPIAAAAJ&cstart=20&pagesize=80&citation_for_view=ktv_WPIAAAAJ:dhFuZR0502QC
Rajdeep Niyogi,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ktv_WPIAAAAJ&cstart=20&pagesize=80&citation_for_view=ktv_WPIAAAAJ:0EnyYjriUFMC
Rajdeep Niyogi,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ktv_WPIAAAAJ&citation_for_view=ktv_WPIAAAAJ:roLk4NBRz8UC
Rajdeep Niyogi,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ktv_WPIAAAAJ&citation_for_view=ktv_WPIAAAAJ:Tyk-4Ss8FVUC
Rajdeep Niyogi,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ktv_WPIAAAAJ&citation_for_view=ktv_WPIAAAAJ:IjCSPb-OGe4C
Rajdeep Niyogi,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ktv_WPIAAAAJ&cstart=20&pagesize=80&citation_for_view=ktv_WPIAAAAJ:u-x6o8ySG0sC
Rajdeep Niyogi,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ktv_WPIAAAAJ&cstart=20&pagesize=80&citation_for_view=ktv_WPIAAAAJ:5nxA0vEk-isC
Rajdeep Niyogi,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ktv_WPIAAAAJ&cstart=20&pagesize=80&citation_for_view=ktv_WPIAAAAJ:Wp0gIr-vW9MC
Rajdeep Niyogi,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ktv_WPIAAAAJ&citation_for_view=ktv_WPIAAAAJ:Y0pCki6q_DkC
Rajdeep Niyogi,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ktv_WPIAAAAJ&citation_for_view=ktv_WPIAAAAJ:aqlVkmm33-oC
Rajdeep Niyogi,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ktv_WPIAAAAJ&citation_for_view=ktv_WPIAAAAJ:qjMakFHDy7sC
Rajdeep Niyogi,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ktv_WPIAAAAJ&citation_for_view=ktv_WPIAAAAJ:_kc_bZDykSQC
Rajdeep Niyogi,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ktv_WPIAAAAJ&cstart=20&pagesize=80&citation_for_view=ktv_WPIAAAAJ:ZeXyd9-uunAC
Rajdeep Niyogi,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ktv_WPIAAAAJ&cstart=20&pagesize=80&citation_for_view=ktv_WPIAAAAJ:QIV2ME_5wuYC
Rajdeep Niyogi,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ktv_WPIAAAAJ&cstart=20&pagesize=80&citation_for_view=ktv_WPIAAAAJ:hC7cP41nSMkC
Rajdeep Niyogi,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ktv_WPIAAAAJ&cstart=20&pagesize=80&citation_for_view=ktv_WPIAAAAJ:8k81kl-MbHgC
Rajdeep Niyogi,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ktv_WPIAAAAJ&cstart=20&pagesize=80&citation_for_view=ktv_WPIAAAAJ:kNdYIx-mwKoC
Rajdeep Niyogi,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ktv_WPIAAAAJ&citation_for_view=ktv_WPIAAAAJ:YsMSGLbcyi4C
Awanish Pandey,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LffnjMIAAAAJ&citation_for_view=LffnjMIAAAAJ:d1gkVwhDpl0C
Awanish Pandey,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LffnjMIAAAAJ&citation_for_view=LffnjMIAAAAJ:2osOgNQ5qMEC
Awanish Pandey,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LffnjMIAAAAJ&citation_for_view=LffnjMIAAAAJ:u-x6o8ySG0sC
Awanish Pandey,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LffnjMIAAAAJ&citation_for_view=LffnjMIAAAAJ:UeHWp8X0CEIC
Awanish Pandey,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LffnjMIAAAAJ&citation_for_view=LffnjMIAAAAJ:9yKSN-GCB0IC
Awanish Pandey,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LffnjMIAAAAJ&citation_for_view=LffnjMIAAAAJ:qjMakFHDy7sC
Pradumn K. Pandey,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7kClcuYAAAAJ&cstart=20&pagesize=80&citation_for_view=7kClcuYAAAAJ:iH-uZ7U-co4C
Pradumn K. Pandey,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7kClcuYAAAAJ&cstart=20&pagesize=80&citation_for_view=7kClcuYAAAAJ:IjCSPb-OGe4C
Pradumn K. Pandey,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7kClcuYAAAAJ&cstart=20&pagesize=80&citation_for_view=7kClcuYAAAAJ:YsMSGLbcyi4C
Pradumn K. Pandey,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7kClcuYAAAAJ&citation_for_view=7kClcuYAAAAJ:KlAtU1dfN6UC
Pradumn K. Pandey,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7kClcuYAAAAJ&citation_for_view=7kClcuYAAAAJ:aqlVkmm33-oC
Pradumn K. Pandey,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7kClcuYAAAAJ&citation_for_view=7kClcuYAAAAJ:Zph67rFs4hoC
Pradumn K. Pandey,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7kClcuYAAAAJ&cstart=20&pagesize=80&citation_for_view=7kClcuYAAAAJ:LkGwnXOMwfcC
Pradumn K. Pandey,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7kClcuYAAAAJ&cstart=20&pagesize=80&citation_for_view=7kClcuYAAAAJ:j3f4tGmQtD8C
Pradumn K. Pandey,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7kClcuYAAAAJ&cstart=20&pagesize=80&citation_for_view=7kClcuYAAAAJ:4JMBOYKVnBMC
Pradumn K. Pandey,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7kClcuYAAAAJ&citation_for_view=7kClcuYAAAAJ:0EnyYjriUFMC
Pradumn K. Pandey,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7kClcuYAAAAJ&cstart=20&pagesize=80&citation_for_view=7kClcuYAAAAJ:roLk4NBRz8UC
Pradumn K. Pandey,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7kClcuYAAAAJ&citation_for_view=7kClcuYAAAAJ:QIV2ME_5wuYC
Pradumn K. Pandey,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7kClcuYAAAAJ&cstart=20&pagesize=80&citation_for_view=7kClcuYAAAAJ:IWHjjKOFINEC
Pradumn K. Pandey,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7kClcuYAAAAJ&cstart=20&pagesize=80&citation_for_view=7kClcuYAAAAJ:dhFuZR0502QC
Pradumn K. Pandey,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7kClcuYAAAAJ&citation_for_view=7kClcuYAAAAJ:W7OEmFMy1HYC
Pradumn K. Pandey,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7kClcuYAAAAJ&citation_for_view=7kClcuYAAAAJ:d1gkVwhDpl0C
Pradumn K. Pandey,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7kClcuYAAAAJ&citation_for_view=7kClcuYAAAAJ:qjMakFHDy7sC
Pradumn K. Pandey,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7kClcuYAAAAJ&citation_for_view=7kClcuYAAAAJ:eQOLeE2rZwMC
Pradumn K. Pandey,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7kClcuYAAAAJ&cstart=20&pagesize=80&citation_for_view=7kClcuYAAAAJ:k_IJM867U9cC
Pradumn K. Pandey,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7kClcuYAAAAJ&citation_for_view=7kClcuYAAAAJ:HDshCWvjkbEC
Pradumn K. Pandey,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7kClcuYAAAAJ&cstart=20&pagesize=80&citation_for_view=7kClcuYAAAAJ:9yKSN-GCB0IC
Pradumn K. Pandey,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7kClcuYAAAAJ&citation_for_view=7kClcuYAAAAJ:qUcmZB5y_30C
Pradumn K. Pandey,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7kClcuYAAAAJ&citation_for_view=7kClcuYAAAAJ:3fE2CSJIrl8C
Pradumn K. Pandey,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7kClcuYAAAAJ&cstart=20&pagesize=80&citation_for_view=7kClcuYAAAAJ:R3hNpaxXUhUC
Pradumn K. Pandey,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7kClcuYAAAAJ&cstart=20&pagesize=80&citation_for_view=7kClcuYAAAAJ:maZDTaKrznsC
Pradumn K. Pandey,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7kClcuYAAAAJ&citation_for_view=7kClcuYAAAAJ:2osOgNQ5qMEC
Pradumn K. Pandey,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7kClcuYAAAAJ&citation_for_view=7kClcuYAAAAJ:L8Ckcad2t8MC
Pradumn K. Pandey,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7kClcuYAAAAJ&cstart=20&pagesize=80&citation_for_view=7kClcuYAAAAJ:UeHWp8X0CEIC
Pradumn K. Pandey,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7kClcuYAAAAJ&citation_for_view=7kClcuYAAAAJ:7PzlFSSx8tAC
Pradumn K. Pandey,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7kClcuYAAAAJ&citation_for_view=7kClcuYAAAAJ:hC7cP41nSMkC
Pradumn K. Pandey,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7kClcuYAAAAJ&citation_for_view=7kClcuYAAAAJ:hqOjcs7Dif8C
Pradumn K. Pandey,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7kClcuYAAAAJ&cstart=20&pagesize=80&citation_for_view=7kClcuYAAAAJ:Tyk-4Ss8FVUC
Pradumn K. Pandey,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7kClcuYAAAAJ&citation_for_view=7kClcuYAAAAJ:Y0pCki6q_DkC
Pradumn K. Pandey,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7kClcuYAAAAJ&cstart=20&pagesize=80&citation_for_view=7kClcuYAAAAJ:5nxA0vEk-isC
Pradumn K. Pandey,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7kClcuYAAAAJ&citation_for_view=7kClcuYAAAAJ:MXK_kJrjxJIC
Pradumn K. Pandey,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7kClcuYAAAAJ&cstart=20&pagesize=80&citation_for_view=7kClcuYAAAAJ:r0BpntZqJG4C
Pradumn K. Pandey,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7kClcuYAAAAJ&citation_for_view=7kClcuYAAAAJ:mB3voiENLucC
Raghvendra Singh Rohit,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_yfwxdEAAAAJ&cstart=20&pagesize=80&citation_for_view=_yfwxdEAAAAJ:lSLTfruPkqcC
Raghvendra Singh Rohit,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_yfwxdEAAAAJ&cstart=20&pagesize=80&citation_for_view=_yfwxdEAAAAJ:iH-uZ7U-co4C
Raghvendra Singh Rohit,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_yfwxdEAAAAJ&cstart=20&pagesize=80&citation_for_view=_yfwxdEAAAAJ:maZDTaKrznsC
Raghvendra Singh Rohit,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_yfwxdEAAAAJ&citation_for_view=_yfwxdEAAAAJ:isC4tDSrTZIC
Raghvendra Singh Rohit,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_yfwxdEAAAAJ&cstart=20&pagesize=80&citation_for_view=_yfwxdEAAAAJ:ns9cj8rnVeAC
Raghvendra Singh Rohit,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_yfwxdEAAAAJ&cstart=20&pagesize=80&citation_for_view=_yfwxdEAAAAJ:4JMBOYKVnBMC
Raghvendra Singh Rohit,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_yfwxdEAAAAJ&cstart=20&pagesize=80&citation_for_view=_yfwxdEAAAAJ:YFjsv_pBGBYC
Raghvendra Singh Rohit,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_yfwxdEAAAAJ&cstart=20&pagesize=80&citation_for_view=_yfwxdEAAAAJ:M3NEmzRMIkIC
Raghvendra Singh Rohit,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_yfwxdEAAAAJ&citation_for_view=_yfwxdEAAAAJ:ZeXyd9-uunAC
Raghvendra Singh Rohit,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_yfwxdEAAAAJ&cstart=20&pagesize=80&citation_for_view=_yfwxdEAAAAJ:TFP_iSt0sucC
Raghvendra Singh Rohit,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_yfwxdEAAAAJ&citation_for_view=_yfwxdEAAAAJ:4DMP91E08xMC
Raghvendra Singh Rohit,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_yfwxdEAAAAJ&citation_for_view=_yfwxdEAAAAJ:bEWYMUwI8FkC
Raghvendra Singh Rohit,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_yfwxdEAAAAJ&cstart=20&pagesize=80&citation_for_view=_yfwxdEAAAAJ:hMod-77fHWUC
Raghvendra Singh Rohit,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_yfwxdEAAAAJ&citation_for_view=_yfwxdEAAAAJ:NMxIlDl6LWMC
Raghvendra Singh Rohit,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_yfwxdEAAAAJ&cstart=20&pagesize=80&citation_for_view=_yfwxdEAAAAJ:7PzlFSSx8tAC
Raghvendra Singh Rohit,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_yfwxdEAAAAJ&citation_for_view=_yfwxdEAAAAJ:kNdYIx-mwKoC
Raghvendra Singh Rohit,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_yfwxdEAAAAJ&cstart=20&pagesize=80&citation_for_view=_yfwxdEAAAAJ:TQgYirikUcIC
Raghvendra Singh Rohit,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_yfwxdEAAAAJ&citation_for_view=_yfwxdEAAAAJ:_Qo2XoVZTnwC
Raghvendra Singh Rohit,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_yfwxdEAAAAJ&citation_for_view=_yfwxdEAAAAJ:mB3voiENLucC
Raghvendra Singh Rohit,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_yfwxdEAAAAJ&citation_for_view=_yfwxdEAAAAJ:dhFuZR0502QC
Raghvendra Singh Rohit,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_yfwxdEAAAAJ&cstart=20&pagesize=80&citation_for_view=_yfwxdEAAAAJ:aqlVkmm33-oC
Raghvendra Singh Rohit,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_yfwxdEAAAAJ&citation_for_view=_yfwxdEAAAAJ:u5HHmVD_uO8C
Raghvendra Singh Rohit,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_yfwxdEAAAAJ&cstart=20&pagesize=80&citation_for_view=_yfwxdEAAAAJ:J_g5lzvAfSwC
Raghvendra Singh Rohit,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_yfwxdEAAAAJ&citation_for_view=_yfwxdEAAAAJ:blknAaTinKkC
Raghvendra Singh Rohit,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_yfwxdEAAAAJ&cstart=20&pagesize=80&citation_for_view=_yfwxdEAAAAJ:mVmsd5A6BfQC
Raghvendra Singh Rohit,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_yfwxdEAAAAJ&citation_for_view=_yfwxdEAAAAJ:3fE2CSJIrl8C
Raghvendra Singh Rohit,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_yfwxdEAAAAJ&citation_for_view=_yfwxdEAAAAJ:_kc_bZDykSQC
Raghvendra Singh Rohit,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_yfwxdEAAAAJ&cstart=20&pagesize=80&citation_for_view=_yfwxdEAAAAJ:RHpTSmoSYBkC
Raghvendra Singh Rohit,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_yfwxdEAAAAJ&cstart=20&pagesize=80&citation_for_view=_yfwxdEAAAAJ:j3f4tGmQtD8C
Raghvendra Singh Rohit,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_yfwxdEAAAAJ&citation_for_view=_yfwxdEAAAAJ:JV2RwH3_ST0C
Raghvendra Singh Rohit,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_yfwxdEAAAAJ&citation_for_view=_yfwxdEAAAAJ:YOwf2qJgpHMC
Raghvendra Singh Rohit,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_yfwxdEAAAAJ&citation_for_view=_yfwxdEAAAAJ:4TOpqqG69KYC
Raghvendra Singh Rohit,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_yfwxdEAAAAJ&citation_for_view=_yfwxdEAAAAJ:M3ejUd6NZC8C
Raghvendra Singh Rohit,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_yfwxdEAAAAJ&cstart=20&pagesize=80&citation_for_view=_yfwxdEAAAAJ:RYcK_YlVTxYC
Raghvendra Singh Rohit,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_yfwxdEAAAAJ&cstart=20&pagesize=80&citation_for_view=_yfwxdEAAAAJ:BqipwSGYUEgC
Raghvendra Singh Rohit,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_yfwxdEAAAAJ&citation_for_view=_yfwxdEAAAAJ:k_IJM867U9cC
Raghvendra Singh Rohit,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_yfwxdEAAAAJ&citation_for_view=_yfwxdEAAAAJ:hFOr9nPyWt4C
Raghvendra Singh Rohit,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_yfwxdEAAAAJ&cstart=20&pagesize=80&citation_for_view=_yfwxdEAAAAJ:NaGl4SEjCO4C
Raghvendra Singh Rohit,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_yfwxdEAAAAJ&cstart=20&pagesize=80&citation_for_view=_yfwxdEAAAAJ:vV6vV6tmYwMC
Raghvendra Singh Rohit,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_yfwxdEAAAAJ&citation_for_view=_yfwxdEAAAAJ:HDshCWvjkbEC
Raghvendra Singh Rohit,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_yfwxdEAAAAJ&cstart=20&pagesize=80&citation_for_view=_yfwxdEAAAAJ:r0BpntZqJG4C
Raghvendra Singh Rohit,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_yfwxdEAAAAJ&cstart=20&pagesize=80&citation_for_view=_yfwxdEAAAAJ:O3NaXMp0MMsC
Raghvendra Singh Rohit,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_yfwxdEAAAAJ&cstart=20&pagesize=80&citation_for_view=_yfwxdEAAAAJ:-f6ydRqryjwC
Partha Pratim Roy,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=moDpyKkAAAAJ&cstart=20&pagesize=80&citation_for_view=moDpyKkAAAAJ:qjMakFHDy7sC
Partha Pratim Roy,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=moDpyKkAAAAJ&cstart=20&pagesize=80&citation_for_view=moDpyKkAAAAJ:feST4K8J0scC
Partha Pratim Roy,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=moDpyKkAAAAJ&cstart=100&pagesize=100&citation_for_view=moDpyKkAAAAJ:G7txJ4jiatkC
Partha Pratim Roy,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=moDpyKkAAAAJ&cstart=200&pagesize=100&citation_for_view=moDpyKkAAAAJ:beqBT5984LEC
Partha Pratim Roy,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=moDpyKkAAAAJ&cstart=300&pagesize=100&citation_for_view=moDpyKkAAAAJ:g30IDTdgJMgC
Partha Pratim Roy,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=moDpyKkAAAAJ&cstart=20&pagesize=80&citation_for_view=moDpyKkAAAAJ:yeL6HyUMUGUC
Partha Pratim Roy,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=moDpyKkAAAAJ&cstart=300&pagesize=100&citation_for_view=moDpyKkAAAAJ:8k81kl-MbHgC
Partha Pratim Roy,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=moDpyKkAAAAJ&cstart=200&pagesize=100&citation_for_view=moDpyKkAAAAJ:pYKElYtJMmwC
Partha Pratim Roy,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=moDpyKkAAAAJ&cstart=200&pagesize=100&citation_for_view=moDpyKkAAAAJ:QKtdBID3u5MC
Partha Pratim Roy,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=moDpyKkAAAAJ&cstart=100&pagesize=100&citation_for_view=moDpyKkAAAAJ:37Fl7vPTsUIC
Partha Pratim Roy,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=moDpyKkAAAAJ&cstart=300&pagesize=100&citation_for_view=moDpyKkAAAAJ:Amrzk_ktLr0C
Partha Pratim Roy,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=moDpyKkAAAAJ&cstart=20&pagesize=80&citation_for_view=moDpyKkAAAAJ:IHkkN1K1AlAC
Partha Pratim Roy,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=moDpyKkAAAAJ&cstart=200&pagesize=100&citation_for_view=moDpyKkAAAAJ:lg2tdxc6qMwC
Partha Pratim Roy,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=moDpyKkAAAAJ&cstart=100&pagesize=100&citation_for_view=moDpyKkAAAAJ:hGdtkIFZdKAC
Partha Pratim Roy,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=moDpyKkAAAAJ&cstart=20&pagesize=80&citation_for_view=moDpyKkAAAAJ:It0W0vAlS5QC
Partha Pratim Roy,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=moDpyKkAAAAJ&cstart=200&pagesize=100&citation_for_view=moDpyKkAAAAJ:tfDI-GPdlUQC
Partha Pratim Roy,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=moDpyKkAAAAJ&cstart=100&pagesize=100&citation_for_view=moDpyKkAAAAJ:w7CBUyPWg-0C
Partha Pratim Roy,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=moDpyKkAAAAJ&cstart=200&pagesize=100&citation_for_view=moDpyKkAAAAJ:oldoQiaHq2UC
Partha Pratim Roy,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=moDpyKkAAAAJ&citation_for_view=moDpyKkAAAAJ:RuPIJ_LgqDgC
Partha Pratim Roy,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=moDpyKkAAAAJ&cstart=200&pagesize=100&citation_for_view=moDpyKkAAAAJ:MXK_kJrjxJIC
Partha Pratim Roy,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=moDpyKkAAAAJ&cstart=100&pagesize=100&citation_for_view=moDpyKkAAAAJ:-ZoC36zw86wC
Partha Pratim Roy,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=moDpyKkAAAAJ&cstart=200&pagesize=100&citation_for_view=moDpyKkAAAAJ:FsLZdJ3BAzkC
Partha Pratim Roy,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=moDpyKkAAAAJ&citation_for_view=moDpyKkAAAAJ:ehoypfNsBj8C
Partha Pratim Roy,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=moDpyKkAAAAJ&cstart=100&pagesize=100&citation_for_view=moDpyKkAAAAJ:4QKQTXcH0q8C
Partha Pratim Roy,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=moDpyKkAAAAJ&cstart=200&pagesize=100&citation_for_view=moDpyKkAAAAJ:IT1MJ6E3JesC
Partha Pratim Roy,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=moDpyKkAAAAJ&cstart=100&pagesize=100&citation_for_view=moDpyKkAAAAJ:zUl2_INMlC4C
Partha Pratim Roy,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=moDpyKkAAAAJ&cstart=100&pagesize=100&citation_for_view=moDpyKkAAAAJ:QtA78RmWg5MC
Partha Pratim Roy,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=moDpyKkAAAAJ&cstart=200&pagesize=100&citation_for_view=moDpyKkAAAAJ:KqW5X_olkfQC
Partha Pratim Roy,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=moDpyKkAAAAJ&cstart=100&pagesize=100&citation_for_view=moDpyKkAAAAJ:yZoBfgUKqwcC
Partha Pratim Roy,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=moDpyKkAAAAJ&cstart=200&pagesize=100&citation_for_view=moDpyKkAAAAJ:h1pkognVyKwC
